 287.0491            1.4492              
          37          37
   1.25000000       20.0000000    
   1.25000000       20.0000000    
           2           3
   67       0.95652   1.71739
   68       0.97101   1.64493
   69       0.98551   1.57246
   70       1.00000   1.50000

  BLADE TRUE CHORD / AXIAL CHORD RATIO =    1.07131898    


    TKLE      TKTE      TKMAX     XTMAX     XMODLE     XMODTE    TK_TYP 
    0.0400    0.0400    0.3000    0.4500    0.0200    0.0100    2.0000


 FCHORD=    1.00000000      FPERP=    0.00000000     FTKSCALE=    1.00000000    


  CENTRELINE COORDINATES AND THICKNESS FOR INTYPE = 1

    XIN        YIN       TKIN 
   0.00000   0.00000   0.04285
   0.00006  -0.00002   0.04310
   0.00025  -0.00007   0.04368
   0.00056  -0.00016   0.04453
   0.00100  -0.00029   0.04561
   0.00156  -0.00045   0.04691
   0.00224  -0.00064   0.04841
   0.00305  -0.00087   0.05010
   0.00398  -0.00113   0.05198
   0.00504  -0.00143   0.05402
   0.00622  -0.00176   0.05623
   0.00752  -0.00212   0.05860
   0.00895  -0.00252   0.06111
   0.01049  -0.00294   0.06377
   0.01216  -0.00340   0.06657
   0.01395  -0.00388   0.06950
   0.01587  -0.00439   0.07255
   0.01790  -0.00493   0.07573
   0.02005  -0.00550   0.07902
   0.02232  -0.00608   0.08242
   0.02472  -0.00670   0.08592
   0.02723  -0.00733   0.08952
   0.02985  -0.00799   0.09321
   0.03260  -0.00866   0.09699
   0.03546  -0.00935   0.10086
   0.03844  -0.01006   0.10480
   0.04153  -0.01078   0.10881
   0.04474  -0.01152   0.11289
   0.04806  -0.01227   0.11704
   0.05149  -0.01302   0.12124
   0.05504  -0.01379   0.12550
   0.05869  -0.01456   0.12980
   0.06246  -0.01534   0.13415
   0.06633  -0.01612   0.13854
   0.07031  -0.01690   0.14296
   0.07440  -0.01767   0.14741
   0.07860  -0.01845   0.15188
   0.08290  -0.01922   0.15637
   0.08730  -0.01998   0.16088
   0.09181  -0.02074   0.16540
   0.09642  -0.02148   0.16992
   0.10113  -0.02221   0.17445
   0.10594  -0.02292   0.17897
   0.11085  -0.02362   0.18348
   0.11585  -0.02429   0.18798
   0.12095  -0.02495   0.19247
   0.12615  -0.02558   0.19693
   0.13144  -0.02619   0.20137
   0.13682  -0.02676   0.20579
   0.14229  -0.02731   0.21016
   0.14784  -0.02782   0.21450
   0.15349  -0.02831   0.21880
   0.15923  -0.02875   0.22306
   0.16504  -0.02915   0.22726
   0.17095  -0.02952   0.23141
   0.17693  -0.02984   0.23551
   0.18299  -0.03012   0.23954
   0.18914  -0.03035   0.24352
   0.19536  -0.03053   0.24742
   0.20166  -0.03066   0.25125
   0.20803  -0.03074   0.25501
   0.21447  -0.03076   0.25870
   0.22099  -0.03073   0.26230
   0.22757  -0.03064   0.26582
   0.23422  -0.03049   0.26925
   0.24094  -0.03028   0.27259
   0.24772  -0.03000   0.27585
   0.25457  -0.02966   0.27900
   0.26148  -0.02925   0.28206
   0.26845  -0.02877   0.28502
   0.27547  -0.02822   0.28788
   0.28255  -0.02760   0.29063
   0.28968  -0.02691   0.29328
   0.29687  -0.02615   0.29581
   0.30411  -0.02531   0.29824
   0.31140  -0.02439   0.30055
   0.31873  -0.02339   0.30275
   0.32611  -0.02232   0.30483
   0.33353  -0.02116   0.30680
   0.34099  -0.01992   0.30864
   0.34850  -0.01861   0.31037
   0.35604  -0.01720   0.31197
   0.36362  -0.01572   0.31345
   0.37123  -0.01415   0.31480
   0.37887  -0.01250   0.31603
   0.38654  -0.01076   0.31714
   0.39424  -0.00893   0.31812
   0.40197  -0.00702   0.31897
   0.40972  -0.00502   0.31969
   0.41750  -0.00293   0.32029
   0.42529  -0.00076   0.32076
   0.43311   0.00150   0.32110
   0.44094   0.00385   0.32131
   0.44878   0.00628   0.32139
   0.45664   0.00880   0.32135
   0.46451   0.01141   0.32118
   0.47239   0.01410   0.32088
   0.48027   0.01688   0.32045
   0.48816   0.01975   0.31990
   0.49605   0.02270   0.31923
   0.50395   0.02573   0.31842
   0.51184   0.02885   0.31750
   0.51973   0.03205   0.31645
   0.52761   0.03533   0.31529
   0.53549   0.03869   0.31400
   0.54336   0.04213   0.31259
   0.55122   0.04565   0.31107
   0.55906   0.04925   0.30943
   0.56689   0.05292   0.30767
   0.57471   0.05667   0.30581
   0.58250   0.06049   0.30383
   0.59028   0.06438   0.30175
   0.59803   0.06834   0.29956
   0.60576   0.07236   0.29726
   0.61346   0.07646   0.29486
   0.62113   0.08062   0.29237
   0.62877   0.08484   0.28977
   0.63638   0.08912   0.28708
   0.64396   0.09346   0.28430
   0.65150   0.09785   0.28143
   0.65901   0.10230   0.27847
   0.66647   0.10680   0.27543
   0.67389   0.11135   0.27230
   0.68127   0.11595   0.26910
   0.68860   0.12059   0.26581
   0.69589   0.12528   0.26246
   0.70313   0.13000   0.25904
   0.71031   0.13476   0.25555
   0.71745   0.13955   0.25199
   0.72453   0.14437   0.24838
   0.73155   0.14923   0.24471
   0.73852   0.15410   0.24098
   0.74543   0.15900   0.23720
   0.75228   0.16393   0.23338
   0.75906   0.16886   0.22951
   0.76578   0.17381   0.22560
   0.77243   0.17878   0.22165
   0.77901   0.18375   0.21767
   0.78553   0.18872   0.21366
   0.79197   0.19370   0.20963
   0.79834   0.19868   0.20557
   0.80464   0.20365   0.20149
   0.81086   0.20861   0.19740
   0.81701   0.21356   0.19329
   0.82307   0.21850   0.18917
   0.82905   0.22342   0.18505
   0.83496   0.22833   0.18093
   0.84077   0.23320   0.17681
   0.84651   0.23805   0.17269
   0.85216   0.24288   0.16859
   0.85771   0.24766   0.16450
   0.86318   0.25242   0.16042
   0.86856   0.25713   0.15636
   0.87385   0.26180   0.15233
   0.87905   0.26642   0.14832
   0.88415   0.27100   0.14435
   0.88915   0.27552   0.14041
   0.89406   0.27999   0.13650
   0.89887   0.28440   0.13264
   0.90358   0.28875   0.12881
   0.90819   0.29304   0.12504
   0.91270   0.29726   0.12132
   0.91710   0.30140   0.11765
   0.92140   0.30548   0.11403
   0.92560   0.30948   0.11048
   0.92969   0.31340   0.10699
   0.93367   0.31724   0.10357
   0.93754   0.32100   0.10021
   0.94131   0.32467   0.09693
   0.94496   0.32825   0.09372
   0.94851   0.33174   0.09058
   0.95194   0.33514   0.08753
   0.95526   0.33844   0.08456
   0.95847   0.34164   0.08168
   0.96156   0.34474   0.07888
   0.96454   0.34774   0.07617
   0.96740   0.35063   0.07355
   0.97015   0.35341   0.07103
   0.97277   0.35609   0.06861
   0.97528   0.35865   0.06628
   0.97768   0.36110   0.06406
   0.97995   0.36344   0.06193
   0.98210   0.36566   0.05991
   0.98413   0.36776   0.05800
   0.98605   0.36974   0.05620
   0.98784   0.37160   0.05450
   0.98951   0.37334   0.05292
   0.99105   0.37495   0.05144
   0.99248   0.37644   0.05008
   0.99378   0.37781   0.04884
   0.99496   0.37904   0.04771
   0.99602   0.38015   0.04669
   0.99695   0.38113   0.04580
   0.99776   0.38199   0.04502
   0.99844   0.38271   0.04436
   0.99900   0.38330   0.04382
   0.99944   0.38376   0.04339
   0.99975   0.38409   0.04309
   0.99994   0.38428   0.04291
   1.00000   0.38435   0.04285

  BLADE SURFACE COORDINATES GENERATED USING INTYPE = 1

  XUP          YUP       XLOW      YLOW 
   0.00001   0.02143  -0.00001  -0.02143
   0.00007   0.02153   0.00005  -0.02157
   0.00026   0.02177   0.00024  -0.02191
   0.00057   0.02210   0.00055  -0.02242
   0.00101   0.02252   0.00099  -0.02309
   0.00157   0.02301   0.00155  -0.02390
   0.00225   0.02356   0.00223  -0.02485
   0.00306   0.02418   0.00304  -0.02592
   0.00399   0.02485   0.00397  -0.02712
   0.00505   0.02558   0.00503  -0.02844
   0.00623   0.02635   0.00621  -0.02988
   0.00753   0.02717   0.00751  -0.03142
   0.00896   0.02804   0.00894  -0.03308
   0.01050   0.02894   0.01048  -0.03483
   0.01217   0.02989   0.01215  -0.03668
   0.01396   0.03087   0.01394  -0.03863
   0.01588   0.03188   0.01586  -0.04067
   0.01791   0.03293   0.01789  -0.04280
   0.02006   0.03401   0.02004  -0.04500
   0.02233   0.03512   0.02231  -0.04729
   0.02473   0.03626   0.02471  -0.04966
   0.02724   0.03743   0.02722  -0.05209
   0.02986   0.03862   0.02984  -0.05459
   0.03261   0.03984   0.03259  -0.05716
   0.03547   0.04108   0.03545  -0.05978
   0.03845   0.04234   0.03843  -0.06246
   0.04154   0.04362   0.04152  -0.06519
   0.04475   0.04493   0.04473  -0.06797
   0.04807   0.04625   0.04805  -0.07079
   0.05150   0.04760   0.05148  -0.07365
   0.05505   0.04896   0.05503  -0.07654
   0.05870   0.05034   0.05868  -0.07946
   0.06247   0.05174   0.06245  -0.08241
   0.06634   0.05315   0.06632  -0.08539
   0.07032   0.05458   0.07030  -0.08837
   0.07441   0.05603   0.07439  -0.09138
   0.07861   0.05749   0.07859  -0.09439
   0.08291   0.05897   0.08289  -0.09741
   0.08731   0.06046   0.08729  -0.10042
   0.09182   0.06196   0.09180  -0.10343
   0.09643   0.06348   0.09641  -0.10644
   0.10114   0.06502   0.10112  -0.10943
   0.10595   0.06656   0.10593  -0.11241
   0.11086   0.06812   0.11084  -0.11536
   0.11586   0.06970   0.11584  -0.11829
   0.12096   0.07129   0.12094  -0.12118
   0.12616   0.07289   0.12614  -0.12405
   0.13145   0.07450   0.13143  -0.12687
   0.13683   0.07613   0.13681  -0.12966
   0.14230   0.07777   0.14228  -0.13239
   0.14785   0.07943   0.14783  -0.13508
   0.15350   0.08110   0.15348  -0.13771
   0.15924   0.08278   0.15922  -0.14028
   0.16505   0.08448   0.16503  -0.14279
   0.17096   0.08619   0.17094  -0.14523
   0.17694   0.08791   0.17692  -0.14760
   0.18300   0.08965   0.18298  -0.14989
   0.18915   0.09141   0.18913  -0.15211
   0.19537   0.09318   0.19535  -0.15424
   0.20167   0.09497   0.20165  -0.15629
   0.20804   0.09677   0.20802  -0.15825
   0.21448   0.09859   0.21446  -0.16011
   0.22100   0.10042   0.22098  -0.16188
   0.22758   0.10227   0.22756  -0.16355
   0.23423   0.10414   0.23421  -0.16511
   0.24095   0.10602   0.24093  -0.16657
   0.24773   0.10792   0.24771  -0.16792
   0.25458   0.10984   0.25456  -0.16916
   0.26149   0.11178   0.26147  -0.17028
   0.26846   0.11374   0.26844  -0.17128
   0.27548   0.11572   0.27546  -0.17216
   0.28256   0.11771   0.28254  -0.17292
   0.28969   0.11972   0.28967  -0.17355
   0.29688   0.12176   0.29686  -0.17405
   0.30412   0.12381   0.30410  -0.17442
   0.31141   0.12589   0.31139  -0.17466
   0.31874   0.12798   0.31872  -0.17477
   0.32612   0.13010   0.32610  -0.17473
   0.33354   0.13224   0.33352  -0.17456
   0.34100   0.13440   0.34098  -0.17424
   0.34851   0.13658   0.34849  -0.17379
   0.35605   0.13878   0.35603  -0.17319
   0.36363   0.14100   0.36361  -0.17244
   0.37124   0.14325   0.37122  -0.17155
   0.37888   0.14552   0.37886  -0.17051
   0.38655   0.14781   0.38653  -0.16933
   0.39425   0.15013   0.39423  -0.16799
   0.40198   0.15247   0.40196  -0.16650
   0.40973   0.15483   0.40971  -0.16487
   0.41751   0.15721   0.41749  -0.16308
   0.42530   0.15962   0.42528  -0.16114
   0.43312   0.16205   0.43310  -0.15905
   0.44095   0.16450   0.44093  -0.15681
   0.44879   0.16698   0.44877  -0.15442
   0.45665   0.16948   0.45663  -0.15187
   0.46452   0.17200   0.46450  -0.14918
   0.47240   0.17454   0.47238  -0.14634
   0.48028   0.17711   0.48026  -0.14335
   0.48817   0.17970   0.48815  -0.14020
   0.49606   0.18231   0.49604  -0.13692
   0.50396   0.18494   0.50394  -0.13348
   0.51185   0.18760   0.51183  -0.12990
   0.51974   0.19027   0.51972  -0.12618
   0.52762   0.19297   0.52760  -0.12231
   0.53550   0.19569   0.53548  -0.11831
   0.54337   0.19843   0.54335  -0.11416
   0.55123   0.20118   0.55121  -0.10988
   0.55907   0.20396   0.55905  -0.10547
   0.56690   0.20676   0.56688  -0.10092
   0.57472   0.20957   0.57470  -0.09624
   0.58251   0.21240   0.58249  -0.09143
   0.59029   0.21525   0.59027  -0.08650
   0.59804   0.21811   0.59802  -0.08144
   0.60577   0.22100   0.60575  -0.07627
   0.61347   0.22389   0.61345  -0.07097
   0.62114   0.22680   0.62112  -0.06557
   0.62878   0.22972   0.62876  -0.06005
   0.63639   0.23266   0.63637  -0.05442
   0.64397   0.23561   0.64395  -0.04869
   0.65151   0.23857   0.65149  -0.04286
   0.65902   0.24154   0.65900  -0.03693
   0.66648   0.24452   0.66646  -0.03091
   0.67390   0.24750   0.67388  -0.02480
   0.68128   0.25050   0.68126  -0.01860
   0.68861   0.25350   0.68859  -0.01232
   0.69590   0.25651   0.69588  -0.00596
   0.70314   0.25952   0.70312   0.00048
   0.71033   0.26253   0.71030   0.00698
   0.71746   0.26555   0.71744   0.01355
   0.72454   0.26856   0.72452   0.02018
   0.73156   0.27158   0.73154   0.02687
   0.73853   0.27459   0.73851   0.03361
   0.74544   0.27761   0.74542   0.04040
   0.75229   0.28061   0.75227   0.04724
   0.75907   0.28362   0.75905   0.05411
   0.76579   0.28661   0.76577   0.06101
   0.77244   0.28960   0.77242   0.06795
   0.77902   0.29258   0.77900   0.07491
   0.78554   0.29556   0.78552   0.08189
   0.79198   0.29851   0.79196   0.08889
   0.79835   0.30146   0.79833   0.09589
   0.80465   0.30439   0.80463   0.10290
   0.81087   0.30731   0.81085   0.10991
   0.81702   0.31021   0.81700   0.11692
   0.82308   0.31309   0.82306   0.12392
   0.82906   0.31595   0.82904   0.13090
   0.83497   0.31879   0.83495   0.13786
   0.84078   0.32161   0.84076   0.14480
   0.84652   0.32440   0.84650   0.15171
   0.85217   0.32717   0.85215   0.15858
   0.85772   0.32991   0.85770   0.16542
   0.86319   0.33263   0.86317   0.17221
   0.86857   0.33531   0.86855   0.17895
   0.87386   0.33796   0.87384   0.18563
   0.87906   0.34059   0.87904   0.19226
   0.88416   0.34317   0.88414   0.19883
   0.88916   0.34573   0.88914   0.20532
   0.89407   0.34824   0.89405   0.21174
   0.89888   0.35072   0.89886   0.21808
   0.90359   0.35316   0.90357   0.22434
   0.90820   0.35556   0.90818   0.23052
   0.91271   0.35792   0.91269   0.23660
   0.91711   0.36023   0.91709   0.24258
   0.92141   0.36250   0.92139   0.24846
   0.92561   0.36472   0.92559   0.25424
   0.92970   0.36690   0.92968   0.25991
   0.93368   0.36903   0.93366   0.26546
   0.93755   0.37111   0.93753   0.27090
   0.94132   0.37314   0.94130   0.27621
   0.94497   0.37511   0.94495   0.28140
   0.94852   0.37704   0.94850   0.28645
   0.95195   0.37891   0.95193   0.29137
   0.95527   0.38072   0.95525   0.29616
   0.95848   0.38248   0.95846   0.30080
   0.96157   0.38418   0.96155   0.30530
   0.96455   0.38582   0.96453   0.30965
   0.96741   0.38741   0.96739   0.31385
   0.97016   0.38893   0.97014   0.31790
   0.97278   0.39039   0.97276   0.32179
   0.97529   0.39179   0.97527   0.32551
   0.97769   0.39313   0.97767   0.32908
   0.97996   0.39441   0.97994   0.33247
   0.98211   0.39562   0.98209   0.33570
   0.98414   0.39676   0.98412   0.33876
   0.98606   0.39784   0.98604   0.34164
   0.98785   0.39885   0.98783   0.34435
   0.98952   0.39980   0.98950   0.34688
   0.99106   0.40068   0.99104   0.34923
   0.99249   0.40149   0.99247   0.35140
   0.99379   0.40223   0.99377   0.35339
   0.99497   0.40290   0.99495   0.35519
   0.99603   0.40350   0.99601   0.35681
   0.99696   0.40403   0.99694   0.35824
   0.99777   0.40449   0.99775   0.35948
   0.99845   0.40488   0.99843   0.36053
   0.99901   0.40521   0.99899   0.36139
   0.99945   0.40545   0.99943   0.36206
   0.99976   0.40563   0.99974   0.36254
   0.99995   0.40574   0.99993   0.36283
   1.00001   0.40578   0.99999   0.36292

XIN,   MODIFIED LEADING EDGE THICKNESS     0.00000     0.00000
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00006     0.09653
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00025     0.19214
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00056     0.28594
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00100     0.37704
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00156     0.46456
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00224     0.54766
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00305     0.62551
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00398     0.69735
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00504     0.76246
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00622     0.82022
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00752     0.87008
XIN,   MODIFIED LEADING EDGE THICKNESS     0.00895     0.91166
XIN,   MODIFIED LEADING EDGE THICKNESS     0.01049     0.94477
XIN,   MODIFIED LEADING EDGE THICKNESS     0.01216     0.96944
XIN,   MODIFIED LEADING EDGE THICKNESS     0.01395     0.98609
XIN,   MODIFIED LEADING EDGE THICKNESS     0.01587     0.99557
XIN,   MODIFIED LEADING EDGE THICKNESS     0.01790     0.99942
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99105     0.99442
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99248     0.96876
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99378     0.92571
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99496     0.86823
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99602     0.79867
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99695     0.71900
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99776     0.63090
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99844     0.53585
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99900     0.43519
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99944     0.33013
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99975     0.22186
 XIN,   MODIFIED TRAILING EDGE THICKNESS     0.99994     0.11149
 XIN,   MODIFIED TRAILING EDGE THICKNESS     1.00000     0.00000

  POINTS NEARLY PERPENDICULAR TO THE CENTRE LINE BEFORE THINNING 
        N        XUPP      YUPP        XLOW        YLOW 
         1     0.00787     0.02738    -0.00395    -0.01374
         2     0.00795     0.02743    -0.00391    -0.01382
         3     0.00819     0.02757    -0.00377    -0.01408
         4     0.00858     0.02780    -0.00355    -0.01451
         5     0.00913     0.02814    -0.00325    -0.01511
         6     0.00983     0.02855    -0.00285    -0.01589
         7     0.01069     0.02905    -0.00237    -0.01683
         8     0.01169     0.02961    -0.00179    -0.01795
         9     0.01284     0.03025    -0.00113    -0.01924
        10     0.01413     0.03096    -0.00038    -0.02071
        11     0.01557     0.03171     0.00048    -0.02230
        12     0.01714     0.03253     0.00150    -0.02381
        13     0.01884     0.03340     0.00264    -0.02539
        14     0.02068     0.03431     0.00391    -0.02702
        15     0.02265     0.03527     0.00529    -0.02875
        16     0.02475     0.03627     0.00678    -0.03056
        17     0.02697     0.03729     0.00840    -0.03244
        18     0.02931     0.03836     0.01013    -0.03442
        19     0.03177     0.03946     0.01198    -0.03647
        20     0.03434     0.04058     0.01394    -0.03861
        21     0.03703     0.04174     0.01603    -0.04085
        22     0.03984     0.04291     0.01824    -0.04315
        23     0.04274     0.04411     0.02056    -0.04553
        24     0.04576     0.04533     0.02301    -0.04798
        25     0.04888     0.04657     0.02559    -0.05051
        26     0.05209     0.04782     0.02828    -0.05310
        27     0.05541     0.04910     0.03111    -0.05576
        28     0.05882     0.05038     0.03405    -0.05849
        29     0.06232     0.05167     0.03713    -0.06128
        30     0.06591     0.05298     0.04033    -0.06413
        31     0.06958     0.05431     0.04366    -0.06703
        32     0.07334     0.05564     0.04712    -0.06999
        33     0.07718     0.05699     0.05071    -0.07299
        34     0.08111     0.05834     0.05444    -0.07604
        35     0.08510     0.05971     0.05829    -0.07913
        36     0.08917     0.06108     0.06228    -0.08226
        37     0.09332     0.06245     0.06641    -0.08545
        38     0.09753     0.06384     0.07067    -0.08864
        39     0.10181     0.06523     0.07507    -0.09186
        40     0.10615     0.06663     0.07960    -0.09510
        41     0.11056     0.06802     0.08428    -0.09835
        42     0.11503     0.06943     0.08909    -0.10162
        43     0.11955     0.07084     0.09404    -0.10488
        44     0.12414     0.07226     0.09913    -0.10815
        45     0.12877     0.07368     0.10436    -0.11142
        46     0.13346     0.07511     0.10973    -0.11467
        47     0.13820     0.07654     0.11525    -0.11791
        48     0.14299     0.07798     0.12090    -0.12112
        49     0.14783     0.07941     0.12670    -0.12435
        50     0.15271     0.08086     0.13263    -0.12750
        51     0.15763     0.08231     0.13871    -0.13060
        52     0.16260     0.08376     0.14493    -0.13366
        53     0.16761     0.08522     0.15128    -0.13666
        54     0.17266     0.08668     0.15778    -0.13961
        55     0.17775     0.08815     0.16441    -0.14248
        56     0.18288     0.08961     0.17118    -0.14532
        57     0.18804     0.09109     0.17808    -0.14803
        58     0.19324     0.09257     0.18512    -0.15066
        59     0.19848     0.09406     0.19229    -0.15318
        60     0.20375     0.09555     0.19959    -0.15559
        61     0.20905     0.09705     0.20701    -0.15790
        62     0.21438     0.09856     0.21456    -0.16014
        63     0.21975     0.10007     0.22222    -0.16219
        64     0.22516     0.10159     0.23001    -0.16412
        65     0.23059     0.10311     0.23791    -0.16590
        66     0.23605     0.10465     0.24592    -0.16753
        67     0.24155     0.10619     0.25403    -0.16901
        68     0.24708     0.10774     0.26225    -0.17039
        69     0.25264     0.10930     0.27056    -0.17154
        70     0.25822     0.11087     0.27897    -0.17252
        71     0.26385     0.11245     0.28746    -0.17332
        72     0.26950     0.11403     0.29604    -0.17394
        73     0.27518     0.11563     0.30469    -0.17444
        74     0.28090     0.11724     0.31342    -0.17469
        75     0.28665     0.11887     0.32221    -0.17473
        76     0.29243     0.12050     0.33106    -0.17458
        77     0.29824     0.12215     0.33997    -0.17423
        78     0.30409     0.12381     0.34893    -0.17375
        79     0.30997     0.12548     0.35792    -0.17300
        80     0.31589     0.12717     0.36696    -0.17204
        81     0.32184     0.12887     0.37603    -0.17087
        82     0.32782     0.13059     0.38512    -0.16950
        83     0.33385     0.13233     0.39423    -0.16799
        84     0.33990     0.13408     0.40336    -0.16621
        85     0.34600     0.13585     0.41249    -0.16422
        86     0.35213     0.13764     0.42163    -0.16203
        87     0.35830     0.13944     0.43076    -0.15964
        88     0.36451     0.14127     0.43989    -0.15705
        89     0.37076     0.14312     0.44900    -0.15434
        90     0.37705     0.14498     0.45809    -0.15137
        91     0.38337     0.14687     0.46717    -0.14821
        92     0.38974     0.14877     0.47621    -0.14487
        93     0.39615     0.15070     0.48523    -0.14134
        94     0.40260     0.15265     0.49421    -0.13764
        95     0.40909     0.15464     0.50315    -0.13377
        96     0.41562     0.15664     0.51205    -0.12980
        97     0.42219     0.15866     0.52090    -0.12560
        98     0.42881     0.16071     0.52970    -0.12124
        99     0.43546     0.16278     0.53845    -0.11673
       100     0.44216     0.16488     0.54715    -0.11208
       101     0.44890     0.16701     0.55578    -0.10728
       102     0.45568     0.16917     0.56436    -0.10235
       103     0.46249     0.17135     0.57288    -0.09728
       104     0.46935     0.17356     0.58134    -0.09209
       105     0.47625     0.17580     0.58973    -0.08678
       106     0.48319     0.17807     0.59805    -0.08142
       107     0.49017     0.18036     0.60630    -0.07589
       108     0.49719     0.18268     0.61448    -0.07025
       109     0.50424     0.18504     0.62258    -0.06451
       110     0.51132     0.18743     0.63062    -0.05867
       111     0.51845     0.18984     0.63858    -0.05275
       112     0.52560     0.19229     0.64647    -0.04674
       113     0.53279     0.19476     0.65428    -0.04065
       114     0.54001     0.19726     0.66201    -0.03449
       115     0.54725     0.19979     0.66967    -0.02825
       116     0.55453     0.20235     0.67725    -0.02195
       117     0.56183     0.20495     0.68476    -0.01559
       118     0.56915     0.20757     0.69218    -0.00917
       119     0.57650     0.21022     0.69953    -0.00270
       120     0.58386     0.21290     0.70680     0.00382
       121     0.59125     0.21561     0.71398     0.01039
       122     0.59865     0.21834     0.72109     0.01699
       123     0.60606     0.22111     0.72812     0.02363
       124     0.61349     0.22390     0.73507     0.03029
       125     0.62092     0.22673     0.74193     0.03699
       126     0.62836     0.22957     0.74872     0.04371
       127     0.63580     0.23244     0.75542     0.05045
       128     0.64324     0.23533     0.76205     0.05720
       129     0.65068     0.23825     0.76859     0.06397
       130     0.65811     0.24119     0.77505     0.07074
       131     0.66554     0.24415     0.78143     0.07752
       132     0.67295     0.24713     0.78773     0.08430
       133     0.68036     0.25013     0.79395     0.09107
       134     0.68774     0.25315     0.80008     0.09784
       135     0.69510     0.25619     0.80613     0.10460
       136     0.70244     0.25924     0.81210     0.11134
       137     0.70976     0.26230     0.81799     0.11807
       138     0.71704     0.26538     0.82379     0.12477
       139     0.72429     0.26847     0.82951     0.13145
       140     0.73151     0.27156     0.83515     0.13811
       141     0.73868     0.27466     0.84071     0.14477
       142     0.74581     0.27777     0.84618     0.15135
       143     0.75289     0.28088     0.85156     0.15790
       144     0.75993     0.28400     0.85686     0.16440
       145     0.76691     0.28712     0.86208     0.17087
       146     0.77383     0.29024     0.86721     0.17728
       147     0.78070     0.29335     0.87226     0.18364
       148     0.78750     0.29646     0.87722     0.18995
       149     0.79423     0.29956     0.88209     0.19620
       150     0.80090     0.30265     0.88688     0.20239
       151     0.80749     0.30573     0.89158     0.20852
       152     0.81401     0.30879     0.89620     0.21458
       153     0.82044     0.31184     0.90073     0.22057
